"Title","Primary hostaddress","Host in cluster","Running on host / cluster","CMDB status","Operating system","GeneratedUniqueID"
"temp_CentOS_7.7_minimal","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_CentOS_7.7_minimal""]"
"temp_CentOS_8.1_esp","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_CentOS_8.1_esp""]"
"temp_CentOS_8.1_minimal","","RZ1-ESX-32","CL_PU","in operation","CentOS","[""temp_CentOS_8.1_minimal""]"
"temp_CentOS6.2_201206","","RZ1-ESX-32","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS6.2_201206""]"
"temp_CentOS6.5_201403","","RZ1-ESX-32","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS6.5_201403""]"
"temp_CentOS6.6_201504","","RZ1-ESX-34","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS6.6_201504""]"
"temp_CentOS6.6_201505_24GB_HD","","RZ1-ESX-34","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS6.6_201505_24GB_HD""]"
"temp_CentOS6.6_201505_minHD","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_CentOS6.6_201505_minHD""]"
"temp_GEUXPE2011","","RZ1-ESX-33","CL_PU","in operation","Windows XP","[""temp_GEUXPE2011""]"
"temp_OracleLinux_7.4","","RZ1-ESX-32","CL_PU","in operation","Oracle Linux 4/5","[""temp_OracleLinux_7.4""]"
"temp_OracleLinux_7.6","","RZ1-ESX-46","CL_DB","in operation","Oracle Linux 4/5","[""temp_OracleLinux_7.6""]"
"temp_OracleLinux_7.6","","RZ1-ESX-32","CL_PU","in operation","Oracle Linux 4/5","[""temp_OracleLinux_7.6""]"
"temp_OracleLinux_8.3_minimal","","RZ1-ESX-47","CL_DB","in operation","Oracle Linux 4/5","[""temp_OracleLinux_8.3_minimal""]"
"temp_rh2.1_2007","","RZ1-ESX-34","CL_PU","in operation","Linux","[""temp_rh2.1_2007""]"
"temp_RHEL_5.10_OracleTemplate_16GB_Swap","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Linux 5","[""temp_RHEL_5.10_OracleTemplate_16GB_Swap""]"
"temp_RHEL_5.10_OracleTemplate_16GB_Swap","","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Linux 5","[""temp_RHEL_5.10_OracleTemplate_16GB_Swap""]"
"temp_RHEL_5.11_64","","RZ1-ESX-46","CL_DB","in operation","Red Hat Enterprise Linux 5","[""temp_RHEL_5.11_64""]"
"temp_RHEL_5.11_64","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Linux 5","[""temp_RHEL_5.11_64""]"
"temp_RHEL_6.5_minimal","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_RHEL_6.5_minimal""]"
"temp_RHEL_6.6_OpenText","","RZ1-ESX-34","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_RHEL_6.6_OpenText""]"
"temp_RHEL_7.2_OpenText","","RZ1-ESX-33","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_RHEL_7.2_OpenText""]"
"temp_RHEL_7.2_OpenText_CTS2","","RZ1-ESX-34","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_RHEL_7.2_OpenText_CTS2""]"
"temp_RHEL_7.2_OpenText_OC_CTS2","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_RHEL_7.2_OpenText_OC_CTS2""]"
"temp_RHEL_7.3","","RZ1-ESX-31","CL_PU","in operation","Red Hat Enterprise Linux 6","[""temp_RHEL_7.3""]"
"temp_RHEL_8.7_minimal","","","","in operation","CentOS","[""temp_RHEL_8.7_minimal""]"
"temp_RockyLinux_8_XFCE_V1_1.3","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_RockyLinux_8_XFCE_V1_1.3""]"
"temp_RockyLinux_8.4_kafkasmq","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_RockyLinux_8.4_kafkasmq""]"
"temp_RockyLinux_8.4_minimal","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_RockyLinux_8.4_minimal""]"
"temp_RockyLinux_8.5_AppServerGammer","","","","in operation","CentOS","[""temp_RockyLinux_8.5_AppServerGammer""]"
"temp_RockyLinux_8.5_minimal","","RZ1-ESX-31","CL_PU","in operation","CentOS","[""temp_RockyLinux_8.5_minimal""]"
"temp_RockyLinux_8.9_BEUCIO","","RZ1-ESX-41","CL_BEU","in operation","CentOS","[""temp_RockyLinux_8.9_BEUCIO""]"
"temp_RockyLinux_9_XFCE_1.0","","RZ2-ESX-33","CL_PU","in operation","CentOS","[""temp_RockyLinux_9_XFCE_1.0""]"
"temp_RockyLinux_9.1_minimal","","RZ2-ESX-33","CL_PU","in operation","CentOS","[""temp_RockyLinux_9.1_minimal""]"
"temp_RockyLinux_9.2_LDAP","","RZ1-ESX-50","CL_PU","in operation","CentOS","[""temp_RockyLinux_9.2_LDAP""]"
"temp_RockyLinux_9.x_BEUCIO","","rz2-esx-34.bev.int","CL_PU","in operation","CentOS","[""temp_RockyLinux_9.x_BEUCIO""]"
"temp_RockyLinux_9.x_BEUCIO","","RZ2-ESX-41","CL_BEU","in operation","CentOS","[""temp_RockyLinux_9.x_BEUCIO""]"
"temp_Ubuntu-2004-Server-minimal","","RZ1-ESX-31","CL_PU","in operation","Ubuntu","[""temp_Ubuntu-2004-Server-minimal""]"
"temp_VASVR201309","","RZ1-ESX-34","CL_PU","in operation","Windows Server 2003 Standard","[""temp_VASVR201309""]"
"temp_VASvrW2k8","","RZ1-ESX-33","CL_PU","in operation","Windows Server 2008 R2","[""temp_VASvrW2k8""]"
"temp_W2k3SP2_2013","","RZ1-ESX-32","CL_PU","in operation","Windows Server 2003 Enterprise","[""temp_W2k3SP2_2013""]"
"temp_w2k8r2-19","","RZ1-ESX-31","CL_PU","in operation","Windows Server 2008 R2","[""temp_w2k8r2-19""]"
"temp_W7-64_20110509","","RZ1-ESX-34","CL_PU","in operation","Windows 7","[""temp_W7-64_20110509""]"
"temp_XPSP3_2011","","RZ1-ESX-32","CL_PU","in operation","Windows XP","[""temp_XPSP3_2011""]"
"temp-GEUVW716-2","","RZ1-ESX-41","CL_BEU","in operation","Windows 7","[""temp-GEUVW716-2""]"
"temp-W7x64-2017","","RZ1-ESX-33","CL_PU","in operation","Windows 7","[""temp-W7x64-2017""]"
"tenable-1dw7r46r","10.1.51.51","RZ2-ESX-36","CL_DMZ","in operation","CentOS","[""tenable-1dw7r46r""]"
"TESTVUM2","10.2.8.184","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019","[""TESTVUM2""]"
"tmcm01","10.2.1.140","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2019","[""tmcm01""]"
"tmcm01","10.2.1.140","rz2-esx-32.bev.int","CL_PU","in operation","Windows Server 2019","[""tmcm01""]"
"tmcm02","10.2.1.141","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019","[""tmcm02""]"
"tmcm02","10.1.41.141","RZ2-ESX-37","CL_DMZ","in operation","Windows Server 2008 R2","[""tmcm02""]"
"tmdeep01.bev.int","10.2.1.171","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019","[""tmdeep01.bev.int""]"
"tmdeep02.bev.int","10.2.1.172","rz2-esx-34.bev.int","CL_PU","in operation","Windows Server 2019","[""tmdeep02.bev.int""]"
"tmdsrelay01.bev.int","","RZ1-ESX-31","CL_PU","in operation","Rocky Linux 8.5","[""tmdsrelay01.bev.int""]"
"tmdsrelay02.bev.int","10.2.1.178","rz2-esx-34.bev.int","CL_PU","in operation","Rocky Linux 8.5","[""tmdsrelay02.bev.int""]"
"tmp-GEUW10-23","","RZ2-ESX-41","CL_BEU","in operation","Windows 10","[""tmp-GEUW10-23""]"
"tmp-w2k19","","RZ1-ESX-34","CL_PU","in operation","Windows Server 2016","[""tmp-w2k19""]"
"tmp-w2k19-2024","","RZ1-ESX-41","CL_BEU","in operation","Windows Server 2016","[""tmp-w2k19-2024""]"
"tmp-w2k19datac","","RZ1-ESX-29","CL-CTX","in operation","Windows Server 2016","[""tmp-w2k19datac""]"
"tmp-w2k19datac","","RZ1-ESX-32","CL_PU","in operation","Windows Server 2016","[""tmp-w2k19datac""]"
"TMSPS01","","RZ1-ESX-50","CL_PU","in operation","CentOS 7","[""TMSPS01""]"
"triton01.user.bev.int","10.2.1.33","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019 Datacenter","[""triton01.user.bev.int""]"
"V-WIKI","","RZ1-ESX-50","CL_PU","in operation","CentOS Linux 7.8.2003","[""V-WIKI""]"
"V000-IS-3-SVR","","RZ1-ESX-34","CL_PU","inoperative","Windows 2000 Advanced Server","[""V000-IS-3-SVR""]"
"VCMAILRELAY","10.2.9.60","RZ1-ESX-31","CL_PU","in operation","Rocky Linux 8.5","[""VCMAILRELAY""]"
"VDE-1","10.1.23.61","RZ1-ESX-36","CL_DMZ","in operation","Rocky Linux 8.9","[""VDE-1""]"
"VDE-2","","RZ2-ESX-36","CL_DMZ","in operation","Rocky Linux 8.9","[""VDE-2""]"
"VDE-3","","RZ1-ESX-37","CL_DMZ","in operation","Rocky Linux 8.9","[""VDE-3""]"
"VDE-4","","RZ1-ESX-39","CL_WEB","in operation","Rocky Linux 8.9","[""VDE-4""]"
"VDE-5","10.1.42.65","RZ1-ESX-39","CL_WEB","in operation","Rocky Linux 8.9","[""VDE-5""]"
"VDE-6","10.1.42.66","RZ1-ESX-39","CL_WEB","in operation","Rocky Linux 8.9","[""VDE-6""]"
"VDE-7","","RZ1-ESX-39","CL_WEB","in operation","Rocky Linux 8.9","[""VDE-7""]"
"VDE-8","","RZ2-ESX-37","CL_DMZ","in operation","Rocky Linux 8.9","[""VDE-8""]"
"vdi-nvidia-lic1.bev.int","10.2.9.191","RZ1-ESX-33","CL_PU","in operation","Ubuntu Linux","[""vdi-nvidia-lic1.bev.int""]"
"vdi-nvidia-lic3.bev.int","10.2.9.193","","","in operation","Ubuntu Linux","[""vdi-nvidia-lic3.bev.int""]"
"vdicomp-02.bev.int","10.2.9.134","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019 Datacenter","[""vdicomp-02.bev.int""]"
"VDICON-01.bev.int","10.2.9.121","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019 Datacenter","[""VDICON-01.bev.int""]"
"vdicon-02.bev.int","10.2.9.132","RZ1-ESX-34","CL_PU","in operation","Windows Server 2019 Datacenter","[""vdicon-02.bev.int""]"
"VDICON-33.bev.int","10.2.9.133","RZ2-ESX-31","CL_PU","in operation","Windows Server 2019 Datacenter","[""VDICON-33.bev.int""]"
"vdiloginsight.bev.int","10.2.9.124","","","in operation","SuSE Linux Enterprise Server 11","[""vdiloginsight.bev.int""]"
"vdinsx-01.bev.int","10.2.9.123","RZ2-ESX-33","CL_PU","in operation","Other 4.x or later Linux","[""vdinsx-01.bev.int""]"
"vdinsxm-02.bev.int","10.2.9.142","RZ1-ESX-50","CL_PU","in operation","Linux","[""vdinsxm-02.bev.int""]"
"vdinsxm-03.bev.int","10.2.9.143","RZ2-ESX-33","CL_PU","in operation","Linux","[""vdinsxm-03.bev.int""]"
"vdinsxm-04","","RZ2-ESX-33","CL_PU","in operation","Ubuntu","[""vdinsxm-04""]"
"vdinsxm-04","","rz2-esx-34.bev.int","CL_PU","in operation","Ubuntu","[""vdinsxm-04""]"
"vdinsxm.bev.int","","RZ1-ESX-33","CL_PU","in operation","Linux","[""vdinsxm.bev.int""]"
"vdivcsa.bev.int","10.2.9.120","","","in operation","VMware Photon OS","[""vdivcsa.bev.int""]"
"VERSION-1","10.2.3.16","","","in operation","CentOS Linux 7.9.2009","[""VERSION-1""]"
"VERSION-2","10.1.29.51","","","in operation","CentOS 7","[""VERSION-2""]"
"vmwareVCSAupdate","10.2.8.152","RZ1-ESX-32","CL_PU","in operation","CentOS Linux 7.9.2009","[""vmwareVCSAupdate""]"
"VPN-01","10.1.20.11","RZ1-ESX-39","CL_WEB","in operation","Windows Server 2019","[""VPN-01""]"
"VPN-01","10.1.20.11","RZ1-ESX-59","CL_WEB","in operation","Windows Server 2019","[""VPN-01""]"
"vrops-node","10.2.8.183","RZ1-ESX-33","CL_PU","in operation","VMware Photon OS","[""vrops-node""]"
"vvcctx-01.bev.int","10.2.9.106","RZ2-ESX-31","CL_PU","in operation","VMware Photon OS","[""vvcctx-01.bev.int""]"
"W10checkpoint","10.6.9.230","rz2-esx-51.bev.int","CL_BEU","in operation","Windows 10","[""W10checkpoint""]"
"wfs.bev.gv.at","","RZ1-ESX-34","CL_PU","in operation","Rocky Linux 8.5","[""wfs.bev.gv.at""]"
"wsus02","10.1.25.25","RZ1-ESX-36","CL_DMZ","in operation","Windows","[""wsus02""]"
"XFCE-Test","","RZ1-ESX-32","CL_PU","in operation","CentOS","[""XFCE-Test""]"
"XP8Test_CO7","","RZ1-ESX-41","CL_BEU","in operation","CentOS","[""XP8Test_CO7""]"
"XP8Test-RL9","","RZ1-ESX-41","CL_BEU","in operation","CentOS","[""XP8Test-RL9""]"
"XP8Test-W2k19","","RZ2-ESX-41","CL_BEU","in operation","Windows Server 2016","[""XP8Test-W2k19""]"
"XP8Test-W2k19","10.70.2.190","RZ1-ESX-41","CL_BEU","in operation","Windows Server 2019","[""XP8Test-W2k19""]"
"XP8Test-W2k19","10.70.2.190","rz2-esx-51.bev.int","CL_BEU","in operation","Windows Server 2019","[""XP8Test-W2k19""]"
"ZDA-2","10.2.3.22","","","in operation","CentOS Linux 7.8.2003","[""ZDA-2""]"
"ZLH-01","","","","in operation","CentOS Linux 7.9.2009","[""ZLH-01""]"
"ZLH-02","","","","in operation","CentOS Linux 7.9.2009","[""ZLH-02""]"
"ZLHRADM-01.bev.int","10.1.41.50","RZ1-ESX-36","CL_DMZ","in operation","Windows Server 2008 R2 Standard","[""ZLHRADM-01.bev.int""]"
