UniqueID;Title;Primary hostaddress;Host in cluster;Running on host / cluster;CMDB status;Operating system
RZV-PTR-14.bev.int_10.2.3.104_RZ2-ESX-31;RZV-PTR-14.bev.int;10.2.3.104;RZ2-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-PTR-31.bev.int_10.2.2.155;RZV-PTR-31.bev.int;10.2.2.155;;;in operation;Windows Server 2019 Datacenter
rzv-pupgsql16-01.bev.int_10.1.64.110_RZ2-ESX-46;rzv-pupgsql16-01.bev.int;10.1.64.110;RZ2-ESX-46;CL_DB;in operation;Rocky Linux 9.6
RZV-PVS-01_RZ1-ESX-31;RZV-PVS-01;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Server 5.3
RZV-QLOOK-01_10.1.11.13_RZ1-ESX-39;RZV-QLOOK-01;10.1.11.13;RZ1-ESX-39;CL_WEB;in operation;CentOS 6
RZV-QRC-01_10.2.6.12;RZV-QRC-01;10.2.6.12;;;in operation;CentOS Linux 7.8.2003
RZV-REPORT-01.bev.int_10.2.5.11_RZ1-ESX-32;RZV-REPORT-01.bev.int;10.2.5.11;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-REPORT-02.bev.int_10.2.5.12_RZ2-ESX-31;RZV-REPORT-02.bev.int;10.2.5.12;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-RICOH-03.bev.int_10.2.2.156_rz2-esx-34.bev.int;RZV-RICOH-03.bev.int;10.2.2.156;rz2-esx-34.bev.int;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-SAMDB-01.bev.int;RZV-SAMDB-01.bev.int;;;;in operation;Windows Server 2019 Datacenter
RZV-SCM-01_10.1.64.91_RZ1-ESX-36;RZV-SCM-01;10.1.64.91;RZ1-ESX-36;CL_DMZ;in operation;CentOS Linux 7.9.2009
rzv-sde-01.ega.local_RZ1-ESX-47;rzv-sde-01.ega.local;;RZ1-ESX-47;CL_DB;in operation;Red Hat Enterprise Server 5.9
RZV-SFTPBMF-01.bev.int_10.1.41.71_RZ1-ESX-36;RZV-SFTPBMF-01.bev.int;10.1.41.71;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2019 Datacenter
RZV-SLR-01.bev.int_10.2.7.13;RZV-SLR-01.bev.int;10.2.7.13;;;in operation;Windows Server 2008 R2 Standard
RZV-SPI-01.bev.int_10.2.3.31;RZV-SPI-01.bev.int;10.2.3.31;;;in operation;Windows Server 2008 R2 Standard
RZV-SPIDB-01.bev.int_10.2.3.33_RZ1-ESX-33;RZV-SPIDB-01.bev.int;10.2.3.33;RZ1-ESX-33;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-SQL-01.bev.int_10.1.64.64_RZ1-ESX-37;RZV-SQL-01.bev.int;10.1.64.64;RZ1-ESX-37;CL_DMZ;in operation;Windows Server 2008 R2 Standard
RZV-SQLPU-01.bev.int_10.1.64.65_RZ2-ESX-36;RZV-SQLPU-01.bev.int;10.1.64.65;RZ2-ESX-36;CL_DMZ;in operation;Windows Server 2008 R2 Standard
RZV-SSHDL-01_10.2.6.40;RZV-SSHDL-01;10.2.6.40;;;in operation;Rocky Linux 9.4
RZV-STD-01.bev.int_10.2.6.104_rz2-esx-32.bev.int;RZV-STD-01.bev.int;10.2.6.104;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2003 Standard
RZV-STF-01.bev.int_10.2.7.2;RZV-STF-01.bev.int;10.2.7.2;;;in operation;Windows Server 2008 R2 Standard
RZV-STF-11.bev.int_10.2.7.115;RZV-STF-11.bev.int;10.2.7.115;;;in operation;Windows Server 2019 Datacenter
RZV-STF-12.bev.int_10.2.7.116;RZV-STF-12.bev.int;10.2.7.116;;;in operation;Windows Server 2019 Datacenter
RZV-SVN-01_10.2.3.13_RZ1-ESX-32;RZV-SVN-01;10.2.3.13;RZ1-ESX-32;CL_PU;in operation;CentOS 5.5
rzv-svn-01.bev.int_10.2.3.13;rzv-svn-01.bev.int;10.2.3.13;;;in operation;CentOS 5.5
RZV-TAS-02.bev.int_10.2.5.227;RZV-TAS-02.bev.int;10.2.5.227;;;in operation;Windows Server 2008 R2 Standard
RZV-TAS-03.bev.int_10.2.5.226;RZV-TAS-03.bev.int;10.2.5.226;;;in operation;Windows Server 2019 Datacenter
rzv-tcs-01.bev.int_10.2.3.23_rz2-esx-32.bev.int;rzv-tcs-01.bev.int;10.2.3.23;rz2-esx-32.bev.int;CL_PU;in operation;Rocky Linux 9.4
RZV-THP-01.bev.int_10.2.8.13_RZ2-ESX-31;RZV-THP-01.bev.int;10.2.8.13;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-THP-02.bev.int_10.2.8.4_RZ1-ESX-31;RZV-THP-02.bev.int;10.2.8.4;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-TRA-01_RZ1-ESX-39;RZV-TRA-01;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.9.2009
RZV-TRA-02_10.1.42.32_RZ1-ESX-39;RZV-TRA-02;10.1.42.32;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.8.2003
RZV-TRA-03_RZ2-ESX-59;RZV-TRA-03;;RZ2-ESX-59;CL_WEB;in operation;CentOS Linux 7.8.2003
RZV-TSK-01.bev.int_10.2.2.80_RZ2-ESX-31;RZV-TSK-01.bev.int;10.2.2.80;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019 Datacenter
RZV-TUPGSQL16-01_10.75.1.21_RZ2-ESX-46;RZV-TUPGSQL16-01;10.75.1.21;RZ2-ESX-46;CL_DB;in operation;Rocky Linux 9.5
RZV-TUPGSQL16-01_10.75.1.21_RZ2-ESX-47;RZV-TUPGSQL16-01;10.75.1.21;RZ2-ESX-47;CL_DB;in operation;Rocky Linux 9.5
RZV-TUPGSQL16-02_10.75.1.110_RZ2-ESX-46;RZV-TUPGSQL16-02;10.75.1.110;RZ2-ESX-46;CL_DB;in operation;Rocky Linux 9.6
RZV-VA0-01.bev.int_10.2.3.51_RZ1-ESX-32;RZV-VA0-01.bev.int;10.2.3.51;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-03.bev.int_10.2.3.52_RZ1-ESX-31;RZV-VA0-03.bev.int;10.2.3.52;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-04.bev.int_10.2.3.53_RZ1-ESX-32;RZV-VA0-04.bev.int;10.2.3.53;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-06.bev.int_10.2.3.54_RZ1-ESX-31;RZV-VA0-06.bev.int;10.2.3.54;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-07.bev.int_10.2.3.55_RZ1-ESX-31;RZV-VA0-07.bev.int;10.2.3.55;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-11.bev.int_10.2.3.56_RZ1-ESX-31;RZV-VA0-11.bev.int;10.2.3.56;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-12.bev.int_10.2.3.57;RZV-VA0-12.bev.int;10.2.3.57;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-19.bev.int_10.2.3.58_RZ1-ESX-31;RZV-VA0-19.bev.int;10.2.3.58;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-23.bev.int_10.2.3.59_RZ1-ESX-31;RZV-VA0-23.bev.int;10.2.3.59;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-30.bev.int_10.2.3.60_RZ1-ESX-31;RZV-VA0-30.bev.int;10.2.3.60;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-32.bev.int_10.2.3.61_RZ1-ESX-31;RZV-VA0-32.bev.int;10.2.3.61;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-34.bev.int_10.2.3.62_RZ1-ESX-32;RZV-VA0-34.bev.int;10.2.3.62;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-40.bev.int_10.2.3.63_RZ1-ESX-31;RZV-VA0-40.bev.int;10.2.3.63;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-41.bev.int_10.2.3.64_RZ1-ESX-32;RZV-VA0-41.bev.int;10.2.3.64;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-42.bev.int_10.2.3.65;RZV-VA0-42.bev.int;10.2.3.65;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-45.bev.int_10.2.3.66_RZ1-ESX-31;RZV-VA0-45.bev.int;10.2.3.66;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-46.bev.int_10.2.3.67;RZV-VA0-46.bev.int;10.2.3.67;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-47.bev.int_10.2.3.68;RZV-VA0-47.bev.int;10.2.3.68;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-49.bev.int_10.2.3.69_RZ1-ESX-31;RZV-VA0-49.bev.int;10.2.3.69;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-50.bev.int_10.2.3.70;RZV-VA0-50.bev.int;10.2.3.70;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-51.bev.int_10.2.3.71_RZ1-ESX-31;RZV-VA0-51.bev.int;10.2.3.71;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-55.bev.int_10.2.3.72_RZ1-ESX-34;RZV-VA0-55.bev.int;10.2.3.72;RZ1-ESX-34;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-56.bev.int_10.2.3.73;RZV-VA0-56.bev.int;10.2.3.73;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-57.bev.int_10.2.3.74;RZV-VA0-57.bev.int;10.2.3.74;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-60.bev.int_10.2.3.75_RZ1-ESX-32;RZV-VA0-60.bev.int;10.2.3.75;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-62.bev.int_10.2.3.76_RZ1-ESX-34;RZV-VA0-62.bev.int;10.2.3.76;RZ1-ESX-34;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-63.bev.int_10.2.3.77_rz2-esx-32.bev.int;RZV-VA0-63.bev.int;10.2.3.77;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-65.bev.int_10.2.3.78_rz2-esx-32.bev.int;RZV-VA0-65.bev.int;10.2.3.78;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-66.bev.int_10.2.3.79;RZV-VA0-66.bev.int;10.2.3.79;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-67.bev.int_10.2.3.80;RZV-VA0-67.bev.int;10.2.3.80;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-68.bev.int_10.2.3.81_RZ1-ESX-31;RZV-VA0-68.bev.int;10.2.3.81;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-72.bev.int_10.2.3.82_RZ1-ESX-33;RZV-VA0-72.bev.int;10.2.3.82;RZ1-ESX-33;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-73.bev.int_10.2.3.83;RZV-VA0-73.bev.int;10.2.3.83;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-75.bev.int_10.2.3.84_rz2-esx-32.bev.int;RZV-VA0-75.bev.int;10.2.3.84;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-76.bev.int_10.2.3.85_RZ1-ESX-32;RZV-VA0-76.bev.int;10.2.3.85;RZ1-ESX-32;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-80.bev.int_10.2.3.86_RZ1-ESX-31;RZV-VA0-80.bev.int;10.2.3.86;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-81.bev.int_10.2.3.87_RZ2-ESX-31;RZV-VA0-81.bev.int;10.2.3.87;RZ2-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-83.bev.int_10.2.3.88;RZV-VA0-83.bev.int;10.2.3.88;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-85.bev.int_10.2.3.89_RZ1-ESX-31;RZV-VA0-85.bev.int;10.2.3.89;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VA0-90.bev.int_10.2.3.90;RZV-VA0-90.bev.int;10.2.3.90;;;in operation;Windows Server 2008 R2 Standard
RZV-VA0-91.bev.int_10.2.3.91_RZ1-ESX-34;RZV-VA0-91.bev.int;10.2.3.91;RZ1-ESX-34;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VAT-63-3.bev.int_10.2.3.143_RZ1-ESX-34;RZV-VAT-63-3.bev.int;10.2.3.143;RZ1-ESX-34;CL_PU;in operation;Windows Server 2008 R2 Standard
RZV-VCB-01.bev.int_10.2.8.150_RZ1-ESX-34;RZV-VCB-01.bev.int;10.2.8.150;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019 Datacenter
rzv-vdb-01.bev.int_10.1.64.40_RZ1-ESX-46;rzv-vdb-01.bev.int;10.1.64.40;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.9
rzv-vtukmo-01.btu.local_RZ1-ESX-47;rzv-vtukmo-01.btu.local;;RZ1-ESX-47;CL_DB;in operation;Oracle Linux Server 8.6
rzv-vtuorc-01.btu.local_10.75.1.40_RZ1-ESX-46;rzv-vtuorc-01.btu.local;10.75.1.40;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Server 5.9
RZV-VVC-01.bev.int_10.2.9.100;RZV-VVC-01.bev.int;10.2.9.100;;;in operation;VMware Photon OS
RZV-VVCSQL-01.bev.int_10.1.64.63_RZ1-ESX-36;RZV-VVCSQL-01.bev.int;10.1.64.63;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2008 R2 Standard
RZV-VVCSQL-02_RZ1-ESX-36;RZV-VVCSQL-02;;RZ1-ESX-36;CL_DMZ;in operation;Windows Server 2008 R2
rzv-wbc-01.ega.local_10.1.33.22_RZ1-ESX-36;rzv-wbc-01.ega.local;10.1.33.22;RZ1-ESX-36;CL_DMZ;in operation;Windows
rzv-wbc-02.ega.local_10.1.33.122_RZ1-ESX-37;rzv-wbc-02.ega.local;10.1.33.122;RZ1-ESX-37;CL_DMZ;in operation;Windows
RZV-WCD-01_RZ1-ESX-39;RZV-WCD-01;;RZ1-ESX-39;CL_WEB;in operation;CentOS Linux 7.5.1804
RZV-WIN-01.extern.local_10.2.3.201_RZ1-ESX-31;RZV-WIN-01.extern.local;10.2.3.201;RZ1-ESX-31;CL_PU;in operation;Windows Server 2019
RZV-WIN-02.extern.local_10.2.3.202_rz2-esx-32.bev.int;RZV-WIN-02.extern.local;10.2.3.202;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019
RZV-ZWR-01_10.1.43.41_RZ1-ESX-39;RZV-ZWR-01;10.1.43.41;RZ1-ESX-39;CL_WEB;in operation;CentOS 7
RZV-ZWR-02_10.1.15.42_RZ1-ESX-39;RZV-ZWR-02;10.1.15.42;RZ1-ESX-39;CL_WEB;in operation;CentOS 7
RZV-ZWR-03_10.1.15.43_RZ1-ESX-39;RZV-ZWR-03;10.1.15.43;RZ1-ESX-39;CL_WEB;in operation;CentOS 7
SENTRY-1_RZ2-ESX-31;SENTRY-1;;RZ2-ESX-31;CL_PU;in operation;CentOS Linux 7.9.2009
ssh-test_RZ1-ESX-32;ssh-test;;RZ1-ESX-32;CL_PU;in operation;Rocky Linux
stpdev.bev.gv.at_10.70.5.60;stpdev.bev.gv.at;10.70.5.60;;;in operation;Rocky Linux 9.6
TELEFONBUCH-01_10.2.20.41_RZ1-ESX-34;TELEFONBUCH-01;10.2.20.41;RZ1-ESX-34;CL_PU;in operation;Rocky Linux 9.4
temp_CentOS_5.5_64_5GB2011_RZ1-ESX-33;temp_CentOS_5.5_64_5GB2011;;RZ1-ESX-33;CL_PU;in operation;Red Hat Enterprise Linux 5
temp_CentOS_6.5_Opentext_RZ1-ESX-34;temp_CentOS_6.5_Opentext;;RZ1-ESX-34;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_CentOS_6.7_Opentext_RZ1-ESX-32;temp_CentOS_6.7_Opentext;;RZ1-ESX-32;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_CentOS_7.2_ACDC_FTP_intern_RZ1-ESX-34;temp_CentOS_7.2_ACDC_FTP_intern;;RZ1-ESX-34;CL_PU;in operation;CentOS
temp_CentOS_7.2_ACDC_GNOME_RZ1-ESX-34;temp_CentOS_7.2_ACDC_GNOME;;RZ1-ESX-34;CL_PU;in operation;CentOS
temp_CentOS_7.2_ACDC_GNOME_WEB_RZ1-ESX-33;temp_CentOS_7.2_ACDC_GNOME_WEB;;RZ1-ESX-33;CL_PU;in operation;CentOS
temp_CentOS_7.2_DOP20_RZ1-ESX-34;temp_CentOS_7.2_DOP20;;RZ1-ESX-34;CL_PU;in operation;CentOS
temp_CentOS_7.2_minimal_RZ1-ESX-31;temp_CentOS_7.2_minimal;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_CentOS_7.2_minimal_Erwin_RZ1-ESX-32;temp_CentOS_7.2_minimal_Erwin;;RZ1-ESX-32;CL_PU;in operation;CentOS
temp_CentOS_7.3_minimal_RZ1-ESX-31;temp_CentOS_7.3_minimal;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_CentOS_7.4_IMD_RZ1-ESX-32;temp_CentOS_7.4_IMD;;RZ1-ESX-32;CL_PU;in operation;CentOS
temp_CentOS_7.4_minimal_RZ1-ESX-34;temp_CentOS_7.4_minimal;;RZ1-ESX-34;CL_PU;in operation;CentOS
temp_CentOS_7.4_portal_RZ1-ESX-32;temp_CentOS_7.4_portal;;RZ1-ESX-32;CL_PU;in operation;CentOS
temp_CentOS_7.4_portal_20GB_RZ1-ESX-31;temp_CentOS_7.4_portal_20GB;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_CentOS_7.5_minimal_RZ1-ESX-33;temp_CentOS_7.5_minimal;;RZ1-ESX-33;CL_PU;in operation;CentOS
temp_CentOS_7.5_Tomcat_RZ1-ESX-34;temp_CentOS_7.5_Tomcat;;RZ1-ESX-34;CL_PU;in operation;CentOS
temp_CentOS_7.6_BEUCLX-00_RZ2-ESX-33;temp_CentOS_7.6_BEUCLX-00;;RZ2-ESX-33;CL_PU;in operation;CentOS
temp_CentOS_7.6_minimal_RZ1-ESX-31;temp_CentOS_7.6_minimal;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_CentOS_7.7_minimal_RZ1-ESX-31;temp_CentOS_7.7_minimal;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_CentOS_8.1_esp_RZ1-ESX-31;temp_CentOS_8.1_esp;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_CentOS_8.1_minimal_RZ1-ESX-32;temp_CentOS_8.1_minimal;;RZ1-ESX-32;CL_PU;in operation;CentOS
temp_CentOS6.2_201206_RZ1-ESX-32;temp_CentOS6.2_201206;;RZ1-ESX-32;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_CentOS6.5_201403_RZ1-ESX-32;temp_CentOS6.5_201403;;RZ1-ESX-32;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_CentOS6.6_201504_RZ1-ESX-34;temp_CentOS6.6_201504;;RZ1-ESX-34;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_CentOS6.6_201505_24GB_HD_RZ1-ESX-34;temp_CentOS6.6_201505_24GB_HD;;RZ1-ESX-34;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_CentOS6.6_201505_minHD_RZ1-ESX-31;temp_CentOS6.6_201505_minHD;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_GEUXPE2011_RZ1-ESX-33;temp_GEUXPE2011;;RZ1-ESX-33;CL_PU;in operation;Windows XP
temp_OracleLinux_7.4_RZ1-ESX-32;temp_OracleLinux_7.4;;RZ1-ESX-32;CL_PU;in operation;Oracle Linux 4/5
temp_OracleLinux_7.6_RZ1-ESX-46;temp_OracleLinux_7.6;;RZ1-ESX-46;CL_DB;in operation;Oracle Linux 4/5
temp_OracleLinux_7.6_RZ1-ESX-32;temp_OracleLinux_7.6;;RZ1-ESX-32;CL_PU;in operation;Oracle Linux 4/5
temp_OracleLinux_8.3_minimal_RZ1-ESX-47;temp_OracleLinux_8.3_minimal;;RZ1-ESX-47;CL_DB;in operation;Oracle Linux 4/5
temp_rh2.1_2007_RZ1-ESX-34;temp_rh2.1_2007;;RZ1-ESX-34;CL_PU;in operation;Linux
temp_RHEL_5.10_OracleTemplate_16GB_Swap_RZ1-ESX-31;temp_RHEL_5.10_OracleTemplate_16GB_Swap;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Linux 5
temp_RHEL_5.10_OracleTemplate_16GB_Swap_RZ1-ESX-46;temp_RHEL_5.10_OracleTemplate_16GB_Swap;;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Linux 5
temp_RHEL_5.11_64_RZ1-ESX-46;temp_RHEL_5.11_64;;RZ1-ESX-46;CL_DB;in operation;Red Hat Enterprise Linux 5
temp_RHEL_5.11_64_RZ1-ESX-31;temp_RHEL_5.11_64;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Linux 5
temp_RHEL_6.5_minimal_RZ1-ESX-31;temp_RHEL_6.5_minimal;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_RHEL_6.6_OpenText_RZ1-ESX-34;temp_RHEL_6.6_OpenText;;RZ1-ESX-34;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_RHEL_7.2_OpenText_RZ1-ESX-33;temp_RHEL_7.2_OpenText;;RZ1-ESX-33;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_RHEL_7.2_OpenText_CTS2_RZ1-ESX-34;temp_RHEL_7.2_OpenText_CTS2;;RZ1-ESX-34;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_RHEL_7.2_OpenText_OC_CTS2_RZ1-ESX-31;temp_RHEL_7.2_OpenText_OC_CTS2;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_RHEL_7.3_RZ1-ESX-31;temp_RHEL_7.3;;RZ1-ESX-31;CL_PU;in operation;Red Hat Enterprise Linux 6
temp_RHEL_8.7_minimal;temp_RHEL_8.7_minimal;;;;in operation;CentOS
temp_RockyLinux_8_XFCE_V1_1.3_RZ1-ESX-31;temp_RockyLinux_8_XFCE_V1_1.3;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_RockyLinux_8.4_kafkasmq_RZ1-ESX-31;temp_RockyLinux_8.4_kafkasmq;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_RockyLinux_8.4_minimal_RZ1-ESX-31;temp_RockyLinux_8.4_minimal;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_RockyLinux_8.5_AppServerGammer;temp_RockyLinux_8.5_AppServerGammer;;;;in operation;CentOS
temp_RockyLinux_8.5_minimal_RZ1-ESX-31;temp_RockyLinux_8.5_minimal;;RZ1-ESX-31;CL_PU;in operation;CentOS
temp_RockyLinux_8.9_BEUCIO_RZ1-ESX-41;temp_RockyLinux_8.9_BEUCIO;;RZ1-ESX-41;CL_BEU;in operation;CentOS
temp_RockyLinux_9_XFCE_1.0_RZ2-ESX-33;temp_RockyLinux_9_XFCE_1.0;;RZ2-ESX-33;CL_PU;in operation;CentOS
temp_RockyLinux_9.1_minimal_RZ2-ESX-33;temp_RockyLinux_9.1_minimal;;RZ2-ESX-33;CL_PU;in operation;CentOS
temp_RockyLinux_9.2_LDAP_RZ1-ESX-50;temp_RockyLinux_9.2_LDAP;;RZ1-ESX-50;CL_PU;in operation;CentOS
temp_RockyLinux_9.x_BEUCIO_rz2-esx-34.bev.int;temp_RockyLinux_9.x_BEUCIO;;rz2-esx-34.bev.int;CL_PU;in operation;CentOS
temp_RockyLinux_9.x_BEUCIO_RZ2-ESX-41;temp_RockyLinux_9.x_BEUCIO;;RZ2-ESX-41;CL_BEU;in operation;CentOS
temp_Ubuntu-2004-Server-minimal_RZ1-ESX-31;temp_Ubuntu-2004-Server-minimal;;RZ1-ESX-31;CL_PU;in operation;Ubuntu
temp_VASVR201309_RZ1-ESX-34;temp_VASVR201309;;RZ1-ESX-34;CL_PU;in operation;Windows Server 2003 Standard
temp_VASvrW2k8_RZ1-ESX-33;temp_VASvrW2k8;;RZ1-ESX-33;CL_PU;in operation;Windows Server 2008 R2
temp_W2k3SP2_2013_RZ1-ESX-32;temp_W2k3SP2_2013;;RZ1-ESX-32;CL_PU;in operation;Windows Server 2003 Enterprise
temp_w2k8r2-19_RZ1-ESX-31;temp_w2k8r2-19;;RZ1-ESX-31;CL_PU;in operation;Windows Server 2008 R2
temp_W7-64_20110509_RZ1-ESX-34;temp_W7-64_20110509;;RZ1-ESX-34;CL_PU;in operation;Windows 7
temp_XPSP3_2011_RZ1-ESX-32;temp_XPSP3_2011;;RZ1-ESX-32;CL_PU;in operation;Windows XP
temp-GEUVW716-2_RZ1-ESX-41;temp-GEUVW716-2;;RZ1-ESX-41;CL_BEU;in operation;Windows 7
temp-W7x64-2017_RZ1-ESX-33;temp-W7x64-2017;;RZ1-ESX-33;CL_PU;in operation;Windows 7
tenable-1dw7r46r_10.1.51.51_RZ2-ESX-36;tenable-1dw7r46r;10.1.51.51;RZ2-ESX-36;CL_DMZ;in operation;CentOS
TESTVUM2_10.2.8.184_RZ1-ESX-34;TESTVUM2;10.2.8.184;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019
tmcm01_10.2.1.140_rz2-esx-32.bev.int;tmcm01;10.2.1.140;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019
tmcm01_10.2.1.140_rz2-esx-32.bev.int;tmcm01;10.2.1.140;rz2-esx-32.bev.int;CL_PU;in operation;Windows Server 2019
tmcm02_10.2.1.141_RZ2-ESX-31;tmcm02;10.2.1.141;RZ2-ESX-31;CL_PU;in operation;Windows Server 2019
tmcm02_10.1.41.141_RZ2-ESX-37;tmcm02;10.1.41.141;RZ2-ESX-37;CL_DMZ;in operation;Windows Server 2008 R2
tmdeep01.bev.int_10.2.1.171_RZ1-ESX-34;tmdeep01.bev.int;10.2.1.171;RZ1-ESX-34;CL_PU;in operation;Windows Server 2019
tmdeep02.bev.int_10.2.1.172_rz2-esx-34.bev.int;tmdeep02.bev.int;10.2.1.172;rz2-esx-34.bev.int;CL_PU;in operation;Windows Server 2019
tmdsrelay01.bev.int_RZ1-ESX-31;tmdsrelay01.bev.int;;RZ1-ESX-31;CL_PU;in operation;Rocky Linux 8.5
tmdsrelay02.bev.int_10.2.1.178_rz2-esx-34.bev.int;tmdsrelay02.bev.int;10.2.1.178;rz2-esx-34.bev.int;CL_PU;in operation;Rocky Linux 8.5
tmp-GEUW10-23_RZ2-ESX-41;tmp-GEUW10-23;;RZ2-ESX-41;CL_BEU;in operation;Windows 10
tmp-w2k19_RZ1-ESX-34;tmp-w2k19;;RZ1-ESX-34;CL_PU;in operation;Windows Server 2016
tmp-w2k19-2024_RZ1-ESX-41;tmp-w2k19-2024;;RZ1-ESX-41;CL_BEU;in operation;Windows Server 2016
